State,Site,Campaign,Date,First_HT,Steward,Time_in,Time_out,Temp_in,Temp_out,Wind_in,Wind_out,Implementation,Observers,Point_no,Start_time,Point_closed,Vehicles,Boats,Aerial,Dogs_un,Dogs_leash,People_move,People_rest,Predators,PIPL,AMOY,REKN,WIPL,SAND,SESA,Peeps,Comments
NY,Jones,Walkers,5-Jun-24,8:34,Y,11:00,18:30,19.4,21.1,11.2,19.3,B,AE,5,14:02,P,0,0,1,0,0,0,1,13,0,3,0,0,9,0,0,"6 LETE, 17 COTE, 4 balloons"
NY,Jones,Walkers,5-Jun-24,8:34,Y,11:00,18:30,19.4,21.1,11.2,19.3,C,AE,6,14:32,P,0,0,1,0,0,1,1,46,0,0,0,0,0,0,0,"Had a two hour long conversation with Tim- asking lots of questions about birds but he went on lots of tangents, ghost crabs, 1 Osprey, 2 balloons"
NY,Jones,Walkers,5-Jun-24,8:34,Y,11:00,18:30,19.4,21.1,11.2,19.3,C,AE,7,16:34,P,0,0,4,0,0,0,0,29,0,3,0,0,0,0,0,"1 Osprey, 4 balloons"
NY,Jones,Walkers,5-Jun-24,8:34,Y,11:00,18:30,19.4,21.1,11.2,19.3,C,AE,8,16:53,P,0,0,2,0,0,1,0,14,0,2,0,0,0,0,0,"2 Osprey, 3 balloons"
NY,Jones,Walkers,5-Jun-24,8:34,Y,11:00,18:30,19.4,21.1,11.2,19.3,C,AE,9,17:11,P,0,0,4,0,0,0,0,10,1,2,0,0,0,0,0,"PIPL tracks, 9 gull, 1 crow"
NY,Jones,Walkers,5-Jun-24,8:34,Y,11:00,18:30,19.4,21.1,11.2,19.3,C,AE,10,17:27,P,0,0,3,0,0,4,0,31,0,0,0,0,0,0,0,1 Osprey
NY,Jones,Walkers,5-Jun-24,8:34,Y,11:00,18:30,19.4,21.1,11.2,19.3,B,AE,11,11:33,P,0,0,0,0,0,2,3,3,0,2,0,0,0,0,0,"3 COTE, 1 Cormorant, 2 Dunlin"
NY,Sunken,None,8-Jun-24,1:01,Y,11:00,13:30,21,21,8,8,D,MC,1,11:15,P,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,dog prints
NY,Sunken,None,8-Jun-24,1:01,Y,11:00,13:30,21,21,8,8,D,MC,2,11:38,P,1,0,1,0,0,0,4,0,2,0,0,0,0,0,0,"park staff parked right in front of exclosure in atv, scarring plover off nest, not moving "
NY,Sunken,None,8-Jun-24,1:01,Y,11:00,13:30,21,21,8,8,D,MC,3,12:06,N,0,1,1,0,0,6,23,1,0,0,0,0,0,0,0,
NY,Sunken,None,8-Jun-24,1:01,Y,11:00,13:30,21,21,8,8,D,MC,4,12:35,P,0,1,0,0,0,23,60,0,1,0,0,0,0,0,0,
NY,Sunken,None,8-Jun-24,1:01,Y,11:00,13:30,21,21,8,8,D,MC,5,12:53,P,0,0,0,0,0,16,56,2,1,0,0,0,0,0,0,39 lete
NY,TOH,Dog_free,13-Jun-24,0:57,Y,9:40,15:35,20,22.8,11.3,25.7,C,AE,1,10:46,N,0,0,2,0,0,5,9,4,0,4,0,0,0,0,0,"2 COTE, 1 Cormorant"
NY,TOH,Dog_free,13-Jun-24,0:57,Y,9:40,15:35,20,22.8,11.3,25.7,C,AE,2,11:06,N,0,0,1,0,0,8,0,10,0,3,0,0,0,0,0,"2 dead dogfish, plane"
NY,TOH,Dog_free,13-Jun-24, 0:57,Y,9:40,15:35,20,22.8,11.3,25.7,C,AE,3,11:25,P,1,0,1,0,0,6,5,1,0,7,0,0,0,0,0,"1 Osprey, 3 Cormorant, 8 COTE, Public safety truck, talked to Paul, helicopter"
NY,TOH,Dog_free,13-Jun-24, 0:57,Y,9:40,15:35,20,22.8,11.3,25.7,C,AE,4,11:52,P,0,0,4,0,0,8,23,4,5,7,0,0,0,0,0,"7 COTE, 3 plane, 1 helicopter"
NY,TOH,Dog_free,13-Jun-24, 0:57,Y,9:40,15:35,20,22.8,11.3,25.7,D,AE,5,12:25,P,0,0,1,0,0,9,32,2,2,6,0,0,0,0,0,"1 Osprey, 50 COTE, 200 Skimmers, 3 Jetski, talked to 2 ppl- they were asking questions about the scope and the AMOY, 1 plane"
NY,TOH,Dog_free,13-Jun-24, 0:57,Y,9:40,15:35,20,22.8,11.3,25.7,D,AE,6,12:59,P,1,0,1,0,0,17,45,55,0,17,0,0,0,0,0,"COTE (20), talked to 2 ppl who were watching a group of AMOY- asking questions about how many birds are at Lido, helicopter"
NY,TOH,Dog_free,13-Jun-24, 0:57,Y,9:40,15:35,20,22.8,11.3,25.7,D,AE,7,13:31,P,2,0,3,0,0,24,10,2,0,9,0,0,0,0,0,"~2000 COTE, ~700 Skimmers, 1 police car and 1 police ATV, 2 plane, 1 helicopter"
NY,TOH,Dog_free,13-Jun-24, 0:57,Y,9:40,15:35,20,22.8,11.3,25.7,D,AE,8,14:09,P,0,0,5,0,0,11,34,5,1,5,0,0,0,0,0,"1 Cormorant, 3 plane, 2 helicopter"
NY,TOH,Dog_free,13-Jun-24, 0:57,Y,9:40,15:35,20,22.8,11.3,25.7,D,AE,9,14:27,P,2,0,3,0,0,28,197,4,5,7,0,0,0,0,0,"15 LETE, 3 plane"
NY,TOH,Dog_free,13-Jun-24, 0:57,Y,9:40,15:35,20,22.8,11.3,25.7,D,AE,10,15:05,P,0,0,2,0,0,5,65,13,0,2,0,0,0,0,0,"4 LETE, 2 plane"
NY,Sunken,None,13-Jun-24,5:08,Y,9:50,11:40,22.8,22.8,9.7,9.7,D,"MC, VM",1,10:00,P,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
NY,Sunken,None,13-Jun-24,5:08,Y,9:50,11:40,22.8,22.8,9.7,9.7,D,"MC, VM",2,10:16,P,1,0,0,0,0,0,2,102,2,0,0,0,0,0,0,"parks atv parked in front of nest, pipl got off nest alert"
NY,Sunken,None,13-Jun-24,5:08,Y,9:50,11:40,22.8,22.8,9.7,9.7,D,"MC, VM",3,10:45,N,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,
NY,Sunken,None,13-Jun-24,5:08,Y,9:50,11:40,22.8,22.8,9.7,9.7,D,"MC, VM",4,11:01,P,0,0,0,0,0,11,48,0,0,0,0,0,0,0,0,46 terns
NY,Sunken,None,13-Jun-24,5:08,Y,9:50,11:40,22.8,22.8,9.7,9.7,D,"MC, VM",5,11:15,P,0,0,0,0,0,27,32,0,0,0,0,0,0,0,0,
NY,Jones,Walkers,14-Jun-24,1:43,Y,10:48,19:10,21.7,21.1,19.3,16.1,B,AE,1,11:46,P,0,0,4,0,0,1,3,3,8,5,0,0,0,0,0,"Ghost crabs, dog prints, 4 jetski, 2 plane, 2 helicopter"
NY,Jones,Walkers,14-Jun-24,1:43,Y,10:48,19:10,21.7,21.1,19.3,16.1,B,AE,2,12:32,P,0,0,3,0,0,0,7,21,5,5,0,0,0,0,0,"3 balloons, 1 plane, 2 helicopter"
NY,Jones,Walkers,14-Jun-24,1:43,Y,10:48,19:10,21.7,21.1,19.3,16.1,B,AE,3,13:05,P,0,0,1,0,0,0,4,17,5,0,0,0,0,0,0,"4 balloons, 1 helicopter"
NY,Jones,Walkers,14-Jun-24,1:43,Y,10:48,19:10,21.7,21.1,19.3,16.1,B,AE,4,13:37,P,0,0,8,0,0,5,7,7,4,4,0,0,0,0,0,"2 balloons, 2 Osprey, 3 plane, 5 helicopter"
NY,Jones,Walkers,14-Jun-24,1:43,Y,10:48,19:10,21.7,21.1,19.3,16.1,B,AE,5,15:34,P,0,0,4,0,0,0,0,4,5,0,0,0,1,0,0,"1 Osprey, 2 plane, 2 helicopter"
NY,Jones,Walkers,14-Jun-24,1:43,Y,10:48,19:10,21.7,21.1,19.3,16.1,C,AE,6,16:07,P,0,0,6,0,0,1,0,48,4,1,0,0,0,0,0,"2 plane, 4 helicopter"
NY,Jones,Walkers,14-Jun-24,1:43,Y,10:48,19:10,21.7,21.1,19.3,16.1,C,AE,7,16:28,P,0,0,4,0,0,0,0,61,0,2,0,0,0,0,0,"2 plane, 2 helicopter"
NY,Jones,Walkers,14-Jun-24,1:43,Y,10:48,19:10,21.7,21.1,19.3,16.1,C,AE,8,16:51,P,0,0,1,0,0,3,0,73,2,2,0,0,0,0,0,"1 balloon, 70 gull, 3 crow, 1 plane"
NY,Jones,Walkers,14-Jun-24,1:43,Y,10:48,19:10,21.7,21.1,19.3,16.1,C,AE,9,17:17,P,0,0,6,0,0,7,0,12,0,5,0,0,0,0,0,"Fox prints, 2 Osprey, 1 Cormorant, 4 balloons, 5 AMOY (3 Adult, 2 chicks), 5 plane, 1 helicopter"
NY,Jones,Walkers,14-Jun-24,1:43,Y,10:48,19:10,21.7,21.1,19.3,16.1,C,AE,10,17:41,P,0,0,0,0,0,2,0,19,0,0,0,0,0,0,0,"14 gull, 5 crow"
NY,Jones,Walkers,14-Jun-24,1:43,Y,10:48,19:10,21.7,21.1,19.3,16.1,D,AE,11,11:14,P,0,1,3,0,0,0,0,0,0,2,0,0,0,0,0,"Ghost crab holes, 1 jetski, 1 Osprey, 4 COTE, 1 plane, 2 helicopters"
NY,Sunken,None,16-Jun-24,4:50,Y,13:00,15:45,22.8,22.8,8,8,D,MC,1,13:32,P,0,0,0,0,2,14,0,2,0,0,0,0,0,0,0,"6 egrets, 7 swans"
NY,Sunken,None,16-Jun-24,4:50,Y,13:00,15:45,22.8,22.8,8,8,D,MC,2,13:54,P,0,2,0,2,0,25,6,2,4,0,0,0,0,0,0,"2 pipl chicks , dogs on kings park side"
NY,Sunken,None,16-Jun-24,4:50,Y,13:00,15:45,22.8,22.8,8,8,D,MC,3,14:16,N,0,1,1,3,0,12,43,0,0,0,0,0,0,0,0,"talked to people with dogs, and told parks"
NY,Sunken,None,16-Jun-24,4:50,Y,13:00,15:45,22.8,22.8,8,8,D,MC,4,14:26,P,0,0,0,0,0,34,216,6,0,0,0,0,0,0,0,
NY,Sunken,None,16-Jun-24,4:50,Y,13:00,15:45,22.8,22.8,8,8,D,MC,5,15:10,P,0,0,0,0,0,29,98,5,2,0,0,0,0,0,0,plover still on nest
NY,TOH,Dog_free,17-Jun-24,4:59,Y,11:00,17:50,22.2,23.3,16.1,35.4,C,AE,1,12:02,N,0,0,2,0,0,14,48,9,0,0,0,0,0,0,0,"1 Cormorant, 10 COTE, 2 planes"
NY,TOH,Dog_free,17-Jun-24,4:59,Y,11:00,17:50,22.2,23.3,16.1,35.4,C,AE,2,12:20,N,0,0,0,0,0,5,23,5,0,0,0,0,0,0,0,"1 Cormorant, 13 COTE"
NY,TOH,Dog_free,17-Jun-24,4:59,Y,11:00,17:50,22.2,23.3,16.1,35.4,C,AE,3,12:32,P,0,0,2,0,0,12,30,47,0,0,0,0,0,0,0,"3 Cormorant, 5 COTE, 2 Osprey, 1 Balloon, Talked to 2 people, 1 plane, 1 helicopter"
NY,TOH,Dog_free,17-Jun-24,4:59,Y,11:00,17:50,22.2,23.3,16.1,35.4,C,AE,4,13:05,P,0,0,4,0,0,17,69,39,0,7,0,0,0,0,0,"2 Balloons, 4 planes"
NY,TOH,Dog_free,17-Jun-24,4:59,Y,11:00,17:50,22.2,23.3,16.1,35.4,D,AE,5,13:32,P,2,0,7,0,0,9,49,8,2,15,0,0,0,0,0,"Life Guard golf card, Conservation ATV, talked to photographer, 6 plane, 1 helicopter"
NY,TOH,Dog_free,17-Jun-24,4:59,Y,11:00,17:50,22.2,23.3,16.1,35.4,D,AE,6,14:36,P,3,0,6,0,0,32,64,16,0,22,0,0,0,0,0,"Conservation ATV, Life Guard golf cart, talked to Kasey from TOH conservation, 1 kite, 1 helicopter, 4 plane"
NY,TOH,Dog_free,17-Jun-24,4:59,Y,11:00,17:50,22.2,23.3,16.1,35.4,D,AE,7,15:46,P,2,0,0,0,0,6,19,14,1,6,0,0,0,0,0,"Life Guard Truck, Police Golf cart"
NY,TOH,Dog_free,17-Jun-24,4:59,Y,11:00,17:50,22.2,23.3,16.1,35.4,D,AE,8,16:13,P,1,0,0,0,0,28,9,24,1,6,0,0,0,0,0,Life Guard golf cart
NY,TOH,Dog_free,17-Jun-24,4:59,Y,11:00,17:50,22.2,23.3,16.1,35.4,D,AE,9,16:39,P,1,0,5,0,0,7,27,18,0,14,0,0,0,0,0,"Police Car, 1 helicopter, 4 plane"
NY,TOH,Dog_free,17-Jun-24,4:59,Y,11:00,17:50,22.2,23.3,16.1,35.4,D,AE,10,17:01,P,4,0,4,0,0,12,11,6,3,14,0,0,0,0,0,"TOH Truck, Conservation Truck, Conservation ATV, Garbage truck, talked to 4 people, 4 plane"
NY,Sunken,None,20-Jun-24,11:10,Y,10:28,12:20,27.2,28.3,16,19,D,"MC, VM",1,10:43,P,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2 egrets
NY,Sunken,None,20-Jun-24,11:10,Y,10:28,12:20,27.2,28.3,16,19,D,"MC, VM",2,10:57,P,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,11 LAGU
NY,Sunken,None,20-Jun-24,11:10,Y,10:28,12:20,27.2,28.3,16,19,D,"MC, VM",3,11:20,N,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1 tern
NY,Sunken,None,20-Jun-24,11:10,Y,10:28,12:20,27.2,28.3,16,19,D,"MC, VM",4,11:30,P,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,
NY,Sunken,None,20-Jun-24,11:10,Y,10:28,12:20,27.2,28.3,16,19,D,"MC, VM",5,11:50,P,0,0,0,0,0,2,63,51,2,0,0,0,0,0,0,36 lete
NY,Jones,Walkers,21-Jun-24,5:25,Y,11:00,18:23,23.3,25.5,19,14.4,B,MC,11,12:04,P,0,7,0,0,0,2,0,0,3,5,0,0,0,0,0,"amoy on nest, 2 pipl chicks, dog paw prints, 3 amoy sitting on rocks"
NY,Jones,Walkers,21-Jun-24,5:25,Y,11:00,18:23,23.3,25.5,19,14.4,B,MC,1,12:20,P,0,3,1,0,0,1,0,0,0,3,0,0,0,0,0,low flying plane
NY,Jones,Walkers,21-Jun-24,5:25,Y,11:00,18:23,23.3,25.5,19,14.4,B,MC,2,12:45,P,0,0,0,0,0,1,1,3,8,0,0,0,0,0,0,"2 adult pipl pair, 4 pipl chicks, 3 cote"
NY,Jones,Walkers,21-Jun-24,5:25,Y,11:00,18:23,23.3,25.5,19,14.4,B,MC,3,13:08,P,0,0,1,0,0,1,0,1,3,2,0,0,0,0,0,4 cote
NY,Jones,Walkers,21-Jun-24,5:25,Y,11:00,18:23,23.3,25.5,19,14.4,B,MC,4,13:22,P,0,0,1,0,0,2,14,3,2,0,0,0,0,0,0,
NY,Jones,Walkers,21-Jun-24,5:25,Y,11:00,18:23,23.3,25.5,19,14.4,B,MC,5,13:45,P,0,0,0,0,0,2,6,7,0,0,0,0,0,0,0,
NY,Jones,Walkers,21-Jun-24,5:25,Y,11:00,18:23,23.3,25.5,19,14.4,C,MC,6,15:44,P,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,exclosure nearby
NY,Jones,Walkers,21-Jun-24,5:25,Y,11:00,18:23,23.3,25.5,19,14.4,C,MC,7,15:57,P,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,exclosure
NY,Jones,Walkers,21-Jun-24,5:25,Y,11:00,18:23,23.3,25.5,19,14.4,C,MC,8,16:18,P,0,0,0,0,0,1,0,16,0,1,0,0,0,0,0,
NY,Jones,Walkers,21-Jun-24,5:25,Y,11:00,18:23,23.3,25.5,19,14.4,C,MC,9,16:39,P,0,0,0,0,0,2,0,23,0,0,0,0,0,0,0,
NY,Jones,Walkers,21-Jun-24,5:25,Y,11:00,18:23,23.3,25.5,19,14.4,C,MC,10,17:15,P,0,0,0,0,0,7,43,6,0,0,0,0,0,0,0,
NY,Sunken,None,23-Jun-24,0:42,Y,15:53,18:35,30.6,26.7,29,27,D,MC,1,16:10,P,0,0,0,2,1,16,5,3,0,0,0,0,0,0,0,dogs on other side
NY,Sunken,None,23-Jun-24,0:42,Y,15:53,18:35,30.6,26.7,29,27,D,MC,2,16:36,P,0,2,0,0,0,2,6,16,5,0,0,0,0,0,0,"2 adult pipl, 3 chicks"
NY,Sunken,None,23-Jun-24,0:42,Y,15:53,18:35,30.6,26.7,29,27,D,MC,3,16:52,N,0,3,0,0,0,4,25,0,0,0,0,0,0,0,0,
NY,Sunken,None,23-Jun-24,0:42,Y,15:53,18:35,30.6,26.7,29,27,D,MC,4,17:25,P,0,0,1,0,0,32,68,6,0,0,0,0,0,0,0,
NY,Sunken,None,23-Jun-24,0:42,Y,15:53,18:35,30.6,26.7,29,27,D,MC,5,17:58,P,2,0,0,0,0,43,193,12,2,0,0,0,0,0,0,parks atv and truck
NY,TOH,Dog_free,27-Jun-24,0:54,Y,9:35,15:45,21.1,25,12.9,14.5,C,AE,1,14:46,N,0,0,5,0,0,29,82,4,0,0,0,0,0,0,0,"24 COTE, 1 Cormorant, 5 planes"
NY,TOH,Dog_free,27-Jun-24,0:54,Y,9:35,15:45,21.1,25,12.9,14.5,C,AE,2,14:28,N,0,0,6,0,0,19,17,4,0,2,0,0,0,0,0,"20 COTE, 3 Cormorant, 6 plane"
NY,TOH,Dog_free,27-Jun-24,0:54,Y,9:35,15:45,21.1,25,12.9,14.5,C,AE,3,14:09,P,0,0,5,0,0,6,11,10,0,5,0,0,0,0,0,5 plane
NY,TOH,Dog_free,27-Jun-24,0:54,Y,9:35,15:45,21.1,25,12.9,14.5,C,AE,4,13:38,P,1,0,7,0,0,15,62,15,1,14,0,0,0,0,0,"Lifeguard ATV, 1 Osprey, 1 Cormorant , 6 plane, 1 helicopter"
NY,TOH,Dog_free,27-Jun-24,0:54,Y,9:35,15:45,21.1,25,12.9,14.5,D,AE,5,12:56,P,1,0,6,0,0,13,49,29,0,22,0,0,0,0,0,"Public safety car, 5 planes, 1 helicopter"
NY,TOH,Dog_free,27-Jun-24,0:54,Y,9:35,15:45,21.1,25,12.9,14.5,D,AE,6,12:05,P,1,0,6,0,0,20,52,3,2,36,0,0,0,0,0,"Public safety ATV, 1 Cormorant, 6 planes"
NY,TOH,Dog_free,27-Jun-24,0:54,Y,9:35,15:45,21.1,25,12.9,14.5,D,AE,7,11:28,P,4,0,0,0,0,20,6,15,0,15,0,0,0,0,0,"2 TOH conservation ATVs, 1 Lifeguard truck, 1 lifeguard ATV"
NY,TOH,Dog_free,27-Jun-24,0:54,Y,9:35,15:45,21.1,25,12.9,14.5,D,AE,8,10:59,P,0,0,4,0,0,10,13,7,9,8,0,0,0,0,0,"3 planes, 1 helicopter"
NY,TOH,Dog_free,27-Jun-24,0:54,Y,9:35,15:45,21.1,25,12.9,14.5,D,AE,9,10:32,P,0,0,4,0,0,12,48,19,0,6,0,0,0,0,0,"3 planes, 1 helicopter"
NY,TOH,Dog_free,27-Jun-24,0:54,Y,9:35,15:45,21.1,25,12.9,14.5,D,AE,10,9:50,P,3,0,3,0,0,14,23,9,6,22,0,0,0,0,0,"2 Lifeguard ATVs - 1 going over 5mph and scattered PIPL family, first aid ATV, 3 planes"
NY,Jones,Walkers,27-Jun-24,0:00,Y,12:00,19:15,21.7,22.2,19.3,24,B,MC,11,15:44,P,0,3,3,0,0,2,5,5,0,5,0,0,0,0,0,"1 amoy chick, 2 amoy pairs, one egg burried in sand no amoy foot prints around it, looks abandoned  "
NY,Jones,Walkers,27-Jun-24,0:00,Y,12:00,19:15,21.7,22.2,19.3,24,B,MC,1,16:19,P,0,1,2,0,0,2,0,2,3,2,0,0,0,0,0,"amoy pair foraging, 3 lete, 1 male pipl, 2 female piple"
NY,Jones,Walkers,27-Jun-24,0:00,Y,12:00,19:15,21.7,22.2,19.3,24,B,MC,2,16:37,P,0,0,1,0,0,0,6,13,0,0,0,0,0,0,0,6 lete
NY,Jones,Walkers,27-Jun-24,0:00,Y,12:00,19:15,21.7,22.2,19.3,24,B,MC,3,16:56,P,0,0,0,0,0,3,2,4,1,2,0,0,0,0,0,"10 lete, female pipl"
NY,Jones,Walkers,27-Jun-24,0:00,Y,12:00,19:15,21.7,22.2,19.3,24,B,MC,4,17:28,P,0,0,1,0,0,2,7,3,2,1,0,0,0,0,0,"21 lete, 1 fledge pipl, 1 osprey"
NY,Jones,Walkers,27-Jun-24,0:00,Y,12:00,19:15,21.7,22.2,19.3,24,B,MC,5,17:54,P,0,1,0,0,0,0,2,4,0,0,0,0,0,0,0,13 lete
NY,Jones,Walkers,27-Jun-24,0:00,Y,12:00,19:15,21.7,22.2,19.3,24,C,MC,6,12:26,P,0,0,0,0,0,6,58,6,0,0,0,0,0,0,0,
NY,Jones,Walkers,27-Jun-24,0:00,Y,12:00,19:15,21.7,22.2,19.3,24,C,MC,7,12:43,P,1,0,1,0,0,2,16,2,1,1,0,0,0,0,0,park atv
NY,Jones,Walkers,27-Jun-24,0:00,Y,12:00,19:15,21.7,22.2,19.3,24,C,MC,8,13:12,P,0,1,0,0,0,1,0,16,0,0,0,0,0,0,0,roosting behind fencing
NY,Jones,Walkers,27-Jun-24,0:00,Y,12:00,19:15,21.7,22.2,19.3,24,C,MC,9,13:34,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
NY,Jones,Walkers,27-Jun-24,0:00,Y,12:00,19:15,21.7,22.2,19.3,24,C,MC,10,13:53,P,0,0,0,0,0,3,0,4,2,2,0,0,0,0,0,
NY,Sunken,None,2-Jul-24,9:04,Y,9:10,11:15,20.5,22.8,11.3,11.3,D,"MC, VM",1,9:29,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
NY,Sunken,None,2-Jul-24,9:04,Y,9:10,11:15,20.5,22.8,11.3,11.3,D,"MC, VM",2,9:44,P,0,0,0,0,0,0,7,33,0,0,0,0,0,0,0,"2 egret, 7 swan, 2 cormorants, trash overflowing- all over beach"
NY,Sunken,None,2-Jul-24,9:04,Y,9:10,11:15,20.5,22.8,11.3,11.3,D,"MC, VM",3,10:03,N,0,0,0,0,0,0,2,32,0,0,0,0,0,0,0,"trash overflowing onto beach, 1 cormorant"
NY,Sunken,None,2-Jul-24,9:04,Y,9:10,11:15,20.5,22.8,11.3,11.3,D,"MC, VM",4,10:20,P,0,0,2,0,1,27,19,28,0,0,0,0,0,0,0,1 cormorant
NY,Sunken,None,2-Jul-24,9:04,Y,9:10,11:15,20.5,22.8,11.3,11.3,D,"MC, VM",5,10:43,P,0,0,0,0,0,31,61,48,2,0,0,0,0,0,0,"62 cote, 2 cote fledglings, 98 lete, 15 lete chicks, tire tracks "
NY,TOH,Dog_free,6-Jul-24,8:56,Y,10:00,15:44,23.3,25,19.3,20.9,C,AE,1,11:33,N,2,0,1,0,0,35,27,4,0,2,0,0,0,0,0,"Public safety car, TOH Conservation ATV, met up with Kim, Cassidy, and Stella from TOH conservation and talked for a bit. Kim then drove me down to the first point, we stopped along the way to talk to Paul who was asking questions about the AMOY families. Talked to 3 other ppl asking about my camera (spotting scope) and then about the birds and how they're doing. 1 plane"
NY,TOH,Dog_free,6-Jul-24,8:56,Y,10:00,15:44,23.3,25,19.3,20.9,C,AE,2,12:10,N,0,0,1,0,0,7,23,11,0,3,0,0,0,0,0,"1 Cormorant, 5 COTE, 5 Barn swallows, 1 plane"
NY,TOH,Dog_free,6-Jul-24,8:56,Y,10:00,15:44,23.3,25,19.3,20.9,C,AE,3,12:29,P,2,0,1,0,0,11,5,7,0,11,0,0,0,0,0,"1 Public safety car - talked to Allen who was asking if I had seen any dogs, 1 lifeguard truck, 1 plane"
NY,TOH,Dog_free,6-Jul-24,8:56,Y,10:00,15:44,23.3,25,19.3,20.9,C,AE,4,12:57,P,2,0,3,0,0,17,46,83,1,14,0,0,0,0,0,"Lifeguard truck and lifeguard ATV, 3 planes"
NY,TOH,Dog_free,6-Jul-24,8:56,Y,10:00,15:44,23.3,25,19.3,20.9,D,AE,5,13:23,P,2,0,1,0,0,64,61,17,9,12,0,0,0,0,0,"1 Public saftey car and 1 TOH conservation ATV, 1 plane"
NY,TOH,Dog_free,6-Jul-24,8:56,Y,10:00,15:44,23.3,25,19.3,20.9,D,AE,6,13:58,P,1,0,1,0,0,62,67,21,2,11,0,0,0,0,0,"1 TOH conservation vehicle, 1 helicopter"
NY,TOH,Dog_free,6-Jul-24,8:56,Y,10:00,15:44,23.3,25,19.3,20.9,D,AE,7,14:20,P,1,0,0,0,0,17,16,3,0,16,0,0,0,0,0,1 TOH conservation vehicle
NY,TOH,Dog_free,6-Jul-24,8:56,Y,10:00,15:44,23.3,25,19.3,20.9,D,AE,8,14:41,P,0,0,3,0,0,29,116,8,0,3,0,0,0,0,0,"1 Osprey, 2 plane, 1 helicopter"
NY,TOH,Dog_free,6-Jul-24,8:56,Y,10:00,15:44,23.3,25,19.3,20.9,D,AE,9,15:01,P,1,0,2,0,0,62,68,33,1,14,0,0,0,0,0,"1 TOH conservation ATV, 2 planes"
NY,TOH,Dog_free,6-Jul-24,8:56,Y,10:00,15:44,23.3,25,19.3,20.9,D,AE,10,15:27,P,1,0,2,0,0,24,52,14,0,3,0,0,0,0,0,"1 skimmer, 21 LETE, 2 planes"
NY,Sunken,None,6-Jul-24,0:42,Y,13:47,16:00,28.3,27.8,12.9,8,D,MC,1,2:00,P,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,
NY,Sunken,None,6-Jul-24,0:42,Y,13:47,16:00,28.3,27.8,12.9,8,D,MC,2,2:25,P,0,3,0,0,0,2,33,0,1,0,0,0,0,0,0,pipl flying and chirping
NY,Sunken,None,6-Jul-24,0:42,Y,13:47,16:00,28.3,27.8,12.9,8,D,MC,3,2:48,N,1,2,1,0,0,6,67,0,0,0,0,0,0,0,0,
NY,Sunken,None,6-Jul-24,0:42,Y,13:47,16:00,28.3,27.8,12.9,8,D,MC,4,3:12,P,2,0,0,0,0,47,159,0,0,0,0,0,0,0,0,78 lete 
NY,Sunken,None,6-Jul-24,0:42,Y,13:47,16:00,28.3,27.8,12.9,8,D,MC,5,3:39,P,1,0,0,0,0,56,182,2,1,0,0,0,0,0,0,pipl incubating nest- most likley failed.
NY,Jones,Walkers,7-Jul-24,11:01,Y,9:55,16:20,25,24.4,6.4,9.7,B,AE,1,10:36,P,0,0,2,0,0,4,0,0,2,2,0,0,0,0,0,"1 PIPL has string stuck on leg and is not putting weight on that leg- notified Sam from Jones Beach Shorebird Team, 2 planes"
NY,Jones,Walkers,7-Jul-24,11:01,Y,9:55,16:20,25,24.4,6.4,9.7,B,AE,2,11:15,P,0,0,2,0,0,9,16,2,5,0,0,0,0,0,0,"11 COTE, 2 Ghost crabs, a man waved me over and asked what I've seen so far today and was saying how much he loves watching the plovers, 2 planes"
NY,Jones,Walkers,7-Jul-24,11:01,Y,9:55,16:20,25,24.4,6.4,9.7,B,AE,3,11:36,P,0,0,1,0,0,2,2,0,8,2,0,0,0,0,0,"1 fat tire bike, 1 balloon, talked to lifeguard (Jones)- he asked about the scope and about the job and then said that a small tornado had touched down the night before, one of the lifeguard shelters was totally destroyed and debries were found just over 1 mile away. 1 plane"
NY,Jones,Walkers,7-Jul-24,11:01,Y,9:55,16:20,25,24.4,6.4,9.7,B,AE,4,12:01,P,1,2,2,0,2,8,29,0,9,1,0,0,0,0,0,"1 Motorized bike, 5 jetski, 2 planes"
NY,Jones,Walkers,7-Jul-24,11:01,Y,9:55,16:20,25,24.4,6.4,9.7,B,AE,5,13:02,P,0,0,2,0,0,5,0,35,2,1,0,0,0,0,0,"1 plane, 1 helicopter"
NY,Jones,Walkers,7-Jul-24,11:01,Y,9:55,16:20,25,24.4,6.4,9.7,C,AE,6,13:38,P,0,0,1,0,0,2,3,26,3,0,0,0,0,0,0,1 plane
